UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
The New York Times,@nytimes,2022-07-26T18:40:07.000Z,"The parents of a 12-year-old British boy in a deep coma, who was determined to have severe brain damage, lost an appeal to keep him on life support on Monday. His parents may try to take the case to the European Court of Human Rights, their lawyer said.
nytimes.com
Parents of British Boy Lose Appeal to Keep Him on Life Support
Archie Battersbee, 12, was found with something tied around his neck, and was determined to have severe brain damage. His parents may try to take the case to the European Court of Human Rights.
21
44
144The New York Times
@nytimes
·
Jul 26
The parents of a 12-year-old British boy in a deep coma, who was determined to have severe brain damage, lost an appeal to keep him on life support on Monday. His parents may try to take the case to the European Court of Human Rights, their lawyer said.
nytimes.com
Parents of British Boy Lose Appeal to Keep Him on Life Support
Archie Battersbee, 12, was found with something tied around his neck, and was determined to have severe brain damage. His parents may try to take the case to the European Court of Human Rights.
21
44
144",21,44,144
The New York Times,@nytimes,2022-07-26T18:30:04.000Z,"Online fund-raising has slowed across much of the Republican Party in recent months. The unusual pullback of small donors set off a mad rush among the party's political operatives to understand why — and to reverse the decline as the election nears.
nytimes.com
Republicans Confront Unexpected Online Money Slowdown
In an otherwise favorable political climate, small-dollar donations have dropped for Republicans, making the party more reliant on megadonors to compete.
101
128
354The New York Times
@nytimes
·
Jul 26
Online fund-raising has slowed across much of the Republican Party in recent months. The unusual pullback of small donors set off a mad rush among the party's political operatives to understand why — and to reverse the decline as the election nears.
nytimes.com
Republicans Confront Unexpected Online Money Slowdown
In an otherwise favorable political climate, small-dollar donations have dropped for Republicans, making the party more reliant on megadonors to compete.
101
128
354",101,128,354
The New York Times,@nytimes,2022-07-26T18:20:09.000Z,"Young people in Kyiv are going out in droves and seeing friends for the first time since the war in Ukraine began. They're also making it back home in time for the strict nighttime curfew set in the city.
nytimes.com
The Race to Beat Kyiv’s Curfew
The party is back on in Kyiv and young people are going out in droves for the first time since the war began. But a strict nighttime curfew lingers.
36
160
789The New York Times
@nytimes
·
Jul 26
Young people in Kyiv are going out in droves and seeing friends for the first time since the war in Ukraine began. They're also making it back home in time for the strict nighttime curfew set in the city.
nytimes.com
The Race to Beat Kyiv’s Curfew
The party is back on in Kyiv and young people are going out in droves for the first time since the war began. But a strict nighttime curfew lingers.
36
160
789",36,160,789
The New York Times,@nytimes,2022-07-26T18:19:29.000Z,"More than seven inches of rain fell in St. Louis, causing flash flooding and forcing people to be rescued from homes. One person died after being pulled from a flooded vehicle. https://nyti.ms/3PDSeJU
0:54
82.3K views
17
99
243The New York Times
@nytimes
·
Jul 26
More than seven inches of rain fell in St. Louis, causing flash flooding and forcing people to be rescued from homes. One person died after being pulled from a flooded vehicle. https://nyti.ms/3PDSeJU
0:54
82.3K views
17
99
243",17,99,243
The New York Times,@nytimes,2022-07-26T18:05:03.000Z,"It's Ukraine's version of the Alamo. For 80 days, Russians met unyielding Ukrainian resistance in an apocalyptic siege at a steel factory. 

The battle for Azovstal has already become legend. This is the story of the fighters and civilians who were there. https://nyti.ms/3cMXyw4
59
125
540The New York Times
@nytimes
·
Jul 26
It's Ukraine's version of the Alamo. For 80 days, Russians met unyielding Ukrainian resistance in an apocalyptic siege at a steel factory. 

The battle for Azovstal has already become legend. This is the story of the fighters and civilians who were there. https://nyti.ms/3cMXyw4
59
125
540",59,125,540
The New York Times,@nytimes,2022-07-26T12:15:02.000Z,"About 65% of China's population is living under some kind of heat warning as a severe and prolonged heat wave scorches the country. Temperature records have been broken across the nation as climate change intensifies summer heat events.
nytimes.com
Hotter, Longer and More Widespread Heat Waves Scorch China
More than 70 weather stations across the country have recorded their highest temperatures ever in recent weeks.
30
89
202The New York Times
@nytimes
·
Jul 26
About 65% of China's population is living under some kind of heat warning as a severe and prolonged heat wave scorches the country. Temperature records have been broken across the nation as climate change intensifies summer heat events.
nytimes.com
Hotter, Longer and More Widespread Heat Waves Scorch China
More than 70 weather stations across the country have recorded their highest temperatures ever in recent weeks.
30
89
202",30,89,202
The New York Times,@nytimes,2022-07-26T12:01:05.000Z,"Is the U.S. in a recession?

Most economists still don’t think so. But they aren’t quite as sure as they were a few weeks ago. Here’s what to know.
nytimes.com
Is Recession Staring Us Down? Already Upon Us? Here’s Why It’s Hard to Say.
The U.S. may register a second straight quarter of economic contraction, one benchmark of a recession. But that won’t be the last word.
98
59
176The New York Times
@nytimes
·
Jul 26
Is the U.S. in a recession?

Most economists still don’t think so. But they aren’t quite as sure as they were a few weeks ago. Here’s what to know.
nytimes.com
Is Recession Staring Us Down? Already Upon Us? Here’s Why It’s Hard to Say.
The U.S. may register a second straight quarter of economic contraction, one benchmark of a recession. But that won’t be the last word.
98
59
176",98,59,176
The New York Times,@nytimes,2022-07-26T11:56:55.000Z,"Torrential rain triggered flash floods in parts of St. Louis and other areas of Missouri on Tuesday, with reports of rescues from residences and submerged vehicles on swamped roadways, officials said.
nytimes.com
Flash Floods Swamp St. Louis Area, Breaking a Century-Old Rain Record
One person died after being pulled from a flooded vehicle, and property damage was “very significant” in some hard-hit areas, the city’s fire chief said.
18
147
295The New York Times
@nytimes
·
Jul 26
Torrential rain triggered flash floods in parts of St. Louis and other areas of Missouri on Tuesday, with reports of rescues from residences and submerged vehicles on swamped roadways, officials said.
nytimes.com
Flash Floods Swamp St. Louis Area, Breaking a Century-Old Rain Record
One person died after being pulled from a flooded vehicle, and property damage was “very significant” in some hard-hit areas, the city’s fire chief said.
18
147
295",18,147,295
The New York Times,@nytimes,2022-07-26T11:45:03.000Z,"After Roe v. Wade was overturned, Democrats introduced a bill to protect the right to gay marriage. The bill was expected to go nowhere, but now, improbably, it could become law.

How did that happen? Listen to today’s episode of The Daily.
nytimes.com
How Roe’s Demise Could Safeguard Gay Marriage
A bill to protect marriage equality might now, improbably, become law.
36
90
420The New York Times
@nytimes
·
Jul 26
After Roe v. Wade was overturned, Democrats introduced a bill to protect the right to gay marriage. The bill was expected to go nowhere, but now, improbably, it could become law.

How did that happen? Listen to today’s episode of The Daily.
nytimes.com
How Roe’s Demise Could Safeguard Gay Marriage
A bill to protect marriage equality might now, improbably, become law.
36
90
420",36,90,420
The New York Times,@nytimes,2022-07-26T11:30:03.000Z,"In Opinion

That Vice President Kamala Harris ""has been stuck in a political role is troubling for anyone concerned about the stability and continuity of the executive branch,"" Jeffrey Frank, an author, writes in a guest essay.
nytimes.com
Opinion | Kamala Harris Is Stuck
She remains a political partner to Joe Biden when America needs her to be a governing partner.
207
65
231The New York Times
@nytimes
·
Jul 26
In Opinion

That Vice President Kamala Harris ""has been stuck in a political role is troubling for anyone concerned about the stability and continuity of the executive branch,"" Jeffrey Frank, an author, writes in a guest essay.
nytimes.com
Opinion | Kamala Harris Is Stuck
She remains a political partner to Joe Biden when America needs her to be a governing partner.
207
65
231",207,65,231
The New York Times Retweeted,@nytimesevents,2022-07-25T20:23:26.000Z,"Join 
@VVFriedman
 on July 28 to explore how popular culture and the influencer economy might shift the industry toward responsible fashion.

Submit your responses to the questions in this thread for a chance to be featured in our event.
nytimes.com
Can Fashion Influencers Persuade Us to Consume Less? A Times Virtual Event
Join Vanessa Friedman on July 28 as she explores how popular culture and the influencer economy might shift the industry toward responsible fashion.
8
30
41The New York Times Retweeted",8,30,41
The New York Times,@nytimes,2022-07-26T00:00:17.000Z,"Pope Francis apologized in Canada for the decades of “evil” suffered by Indigenous people at church schools that were centers of abuse and death. https://nyti.ms/3ovh2aS
469
1,175
4,673The New York Times
@nytimes
·
Jul 26
Pope Francis apologized in Canada for the decades of “evil” suffered by Indigenous people at church schools that were centers of abuse and death. https://nyti.ms/3ovh2aS
469
1,175
4,673",469,"1,175","4,673"
The New York Times,@nytimes,2022-07-25T23:40:05.000Z,"Joni Mitchell, the revered Canadian singer-songwriter, surprised an audience in Rhode Island on Sunday when she appeared at the Newport Folk Festival to perform her first full set in about two decades, guitar in hand.
nytimes.com
Joni Mitchell Performs Surprise Show at Newport Folk Festival
The 78-year-old artist performed a full set, her first in about two decades, at the renowned festival in Rhode Island on Sunday.
76
593
3,959The New York Times
@nytimes
·
Jul 26
Joni Mitchell, the revered Canadian singer-songwriter, surprised an audience in Rhode Island on Sunday when she appeared at the Newport Folk Festival to perform her first full set in about two decades, guitar in hand.
nytimes.com
Joni Mitchell Performs Surprise Show at Newport Folk Festival
The 78-year-old artist performed a full set, her first in about two decades, at the renowned festival in Rhode Island on Sunday.
76
593
3,959",76,593,"3,959"
The New York Times,@nytimes,2022-07-25T23:30:10.000Z,"Two people were killed and two others were injured, one of them critically, in shootings early Monday in four locations in Langley, British Columbia, the authorities said.
nytimes.com
2 Killed and 2 Injured in Shootings in British Columbia
The Royal Canadian Mounted Police responded after gunshots were reported in four locations in Langley, southeast of Vancouver. The gunman was fatally shot by the authorities.
20
63
106The New York Times
@nytimes
·
Jul 26
Two people were killed and two others were injured, one of them critically, in shootings early Monday in four locations in Langley, British Columbia, the authorities said.
nytimes.com
2 Killed and 2 Injured in Shootings in British Columbia
The Royal Canadian Mounted Police responded after gunshots were reported in four locations in Langley, southeast of Vancouver. The gunman was fatally shot by the authorities.
20
63
106",20,63,106
The New York Times Retweeted,@maggieNYT,2022-07-25T21:00:54.000Z,"Matching ABC, 
@alanfeuer
 and I confirm Marc Short testified before a grand jury related to J6 lead up
nytimes.com
Former Top Pence Aide Testifies to Grand Jury in Jan. 6 Investigation
Marc Short, who was chief of staff to Vice President Mike Pence, was subpoenaed in the Justice Department’s expanding inquiry into the efforts to overturn the 2020 election.
17
107
478The New York Times Retweeted",17,107,478
The New York Times,@nytimes,2022-07-25T17:00:07.000Z,"A Chinese rocket launched to space on Sunday. Watchers of space debris will be tracking the 10-story, 23-ton rocket booster as wisps of air friction slowly pull it back down. https://nyti.ms/3OyvYQ4
28
105
304The New York Times
@nytimes
·
Jul 25
A Chinese rocket launched to space on Sunday. Watchers of space debris will be tracking the 10-story, 23-ton rocket booster as wisps of air friction slowly pull it back down. https://nyti.ms/3OyvYQ4
28
105
304",28,105,304
The New York Times,@nytimes,2022-07-25T16:58:44.000Z,"Watch live: Pope Francis is expected to apologize to Indigenous communities for the Roman Catholic Church’s role in Canada's residential school system, where thousands of children died, and countless others were sexually and physically abused.
nytimes.com
Pope Francis Visits Canada: Live Updates
The Roman Catholic leader is expected to apologize for the church’s role in running residential schools where Indigenous children were sexually and physically abused and where many died.
62
182
570The New York Times
@nytimes
·
Jul 25
Watch live: Pope Francis is expected to apologize to Indigenous communities for the Roman Catholic Church’s role in Canada's residential school system, where thousands of children died, and countless others were sexually and physically abused.
nytimes.com
Pope Francis Visits Canada: Live Updates
The Roman Catholic leader is expected to apologize for the church’s role in running residential schools where Indigenous children were sexually and physically abused and where many died.
62
182
570",62,182,570
The New York Times,@nytimes,2022-07-25T16:35:28.000Z,"Breaking News: Gazprom, the Russian energy giant, said it would further reduce the amount of natural gas it sends to Germany.
nytimes.com
Russia Announces Deeper Cuts in Natural Gas Flows to Germany
Gazprom, Russia’s state energy giant, said it would halve the amount of gas it sends to Germany through the Nord Stream 1 pipeline, bringing it down to 20 percent of capacity.
123
294
557The New York Times
@nytimes
·
Jul 25
Breaking News: Gazprom, the Russian energy giant, said it would further reduce the amount of natural gas it sends to Germany.
nytimes.com
Russia Announces Deeper Cuts in Natural Gas Flows to Germany
Gazprom, Russia’s state energy giant, said it would halve the amount of gas it sends to Germany through the Nord Stream 1 pipeline, bringing it down to 20 percent of capacity.
123
294
557",123,294,557
The New York Times,@nytimes,2022-07-25T16:30:17.000Z,"""We don’t know what our situation will be tomorrow."" Russia's invasion of Ukraine has led to rising food and energy prices around the world. Few countries are feeling the economic strain as much as Ukraine itself.
nytimes.com
As Prices Soar in Ukraine, War Adds Economic Havoc to the Human Toll
Fuel prices are up 90 percent from a year ago. Food costs have surged over 35 percent. Many people, with incomes no higher than before the war, are being squeezed.
39
125
308The New York Times
@nytimes
·
Jul 25
""We don’t know what our situation will be tomorrow."" Russia's invasion of Ukraine has led to rising food and energy prices around the world. Few countries are feeling the economic strain as much as Ukraine itself.
nytimes.com
As Prices Soar in Ukraine, War Adds Economic Havoc to the Human Toll
Fuel prices are up 90 percent from a year ago. Food costs have surged over 35 percent. Many people, with incomes no higher than before the war, are being squeezed.
39
125
308",39,125,308
The New York Times,@nytimes,2022-07-25T16:15:12.000Z,"Put pico de gallo on your hot dogs. This recipe is inspired by Mexican hot dogs. https://nyti.ms/3AAm5y5
156
281
1,184The New York Times
@nytimes
·
Jul 25
Put pico de gallo on your hot dogs. This recipe is inspired by Mexican hot dogs. https://nyti.ms/3AAm5y5
156
281
1,184",156,281,"1,184"
The New York Times,@nytimes,2022-07-25T09:16:26.000Z,"Jakob Ingebrigtsen of Norway became the world champion in the men's 5,000-meter race on Sunday, finding redemption after he was ""embarrassed"" by coming second in the 1,500.

""I didn't want anyone to doubt who was the best runner tonight,"" he said.
nytimes.com
Jakob Ingebrigtsen Wins the 5,000. ‘I Wanted to Prove that I’m a Better Runner.’
Ingebrigtsen found redemption against a decorated field that included Jacob Krop of Kenya, Oscar Chelimo of Uganda and Grant Fisher of the U.S.
17
23
167The New York Times
@nytimes
·
Jul 25
Jakob Ingebrigtsen of Norway became the world champion in the men's 5,000-meter race on Sunday, finding redemption after he was ""embarrassed"" by coming second in the 1,500.

""I didn't want anyone to doubt who was the best runner tonight,"" he said.
nytimes.com
Jakob Ingebrigtsen Wins the 5,000. ‘I Wanted to Prove that I’m a Better Runner.’
Ingebrigtsen found redemption against a decorated field that included Jacob Krop of Kenya, Oscar Chelimo of Uganda and Grant Fisher of the U.S.
17
23
167",17,23,167
The New York Times,@nytimes,2022-07-25T09:16:55.000Z,"For Jakob Ingebrigtsen, a running prodigy turned fastest miler in the world, life is basically a waiting game. 

""I'm always waiting for something and always training for something,"" he said. ""Training doesn’t get easier when you’re getting better.""
nytimes.com
The Impossible Task of Keeping Up With the Ingebrigtsens
The Kardashians of Norway are middle-distance runners who have competed on the global stage. But it’s Jakob, 21, who transformed from onetime prodigy to generational talent.
6
9
70",6,9,70
The New York Times,@nytimes,2022-07-25T08:25:04.000Z,"You don't even need a colander for this vegetarian one-pot spaghetti. https://nyti.ms/3zvubar
402
802
6,134The New York Times
@nytimes
·
Jul 25
You don't even need a colander for this vegetarian one-pot spaghetti. https://nyti.ms/3zvubar
402
802
6,134",402,802,"6,134"
The New York Times,@nytimes,2022-07-25T08:25:03.000Z,"Millions of tons of grain held hostage by Russia's war in Ukraine appear to be inching closer to a world that desperately needs food. Workers are moving to resume grain shipments even after Russia attacked the port city of Odesa, Ukraine's government said.
nytimes.com
Ukraine Live Updates: Undeterred by Attack, Port Workers Prepare to Ship Grain
The Ukrainian government said workers are taking “technical” steps to resume grain shipments even after Russia attacked the port city of Odesa. The Kremlin claimed it had hit a military target.
33
82
220The New York Times
@nytimes
·
Jul 25
Millions of tons of grain held hostage by Russia's war in Ukraine appear to be inching closer to a world that desperately needs food. Workers are moving to resume grain shipments even after Russia attacked the port city of Odesa, Ukraine's government said.
nytimes.com
Ukraine Live Updates: Undeterred by Attack, Port Workers Prepare to Ship Grain
The Ukrainian government said workers are taking “technical” steps to resume grain shipments even after Russia attacked the port city of Odesa. The Kremlin claimed it had hit a military target.
33
82
220",33,82,220
The New York Times Retweeted,@mschwirtz,2022-07-25T06:11:33.000Z,"An enormous amount of reporting went into our article about the battle for the Azovstal steel plant in Mariupol. As always, though, we couldn't fit everything. Here are some interesting bits that were left out.
nytimes.com
Last Stand at Azovstal: Inside the Siege That Shaped the Ukraine War
For 80 days, at a sprawling steelworks, a relentless Russian assault met unyielding Ukrainian resistance. This is how it was for those who fought, and for those trapped beneath the battlefield.
17
149
366The New York Times Retweeted",17,149,366
The New York Times,@nytimes,2022-07-24T18:55:02.000Z,"A report on the University of Strasbourg’s takeover by Nazis during World War II and on medical crimes they committed there sheds light on a period that had been mostly scrubbed from official memory.
nytimes.com
A French University Confronts Medical Crimes and Its Nazi Past
A report on the University of Strasbourg’s takeover by Nazis during World War II and on medical crimes they committed there sheds light on a period that had been mostly scrubbed from official memory.
25
201
461The New York Times
@nytimes
·
Jul 24
A report on the University of Strasbourg’s takeover by Nazis during World War II and on medical crimes they committed there sheds light on a period that had been mostly scrubbed from official memory.
nytimes.com
A French University Confronts Medical Crimes and Its Nazi Past
A report on the University of Strasbourg’s takeover by Nazis during World War II and on medical crimes they committed there sheds light on a period that had been mostly scrubbed from official memory.
25
201
461",25,201,461
The New York Times,@nytimes,2022-07-24T18:40:07.000Z,"Diana Kennedy, an Englishwoman whose 1972 cookbook ""The Cuisines of Mexico"" revealed the glories of regional Mexican fare to American readers, died on Sunday. She was 99.
nytimes.com
Diana Kennedy, Authority on Mexican Cooking, Dies at 99
Her books taught Americans about the regional nature of the cuisine. Also: “There is always someone who wants to know how to clean an iguana, so why not?”
25
180
539The New York Times
@nytimes
·
Jul 24
Diana Kennedy, an Englishwoman whose 1972 cookbook ""The Cuisines of Mexico"" revealed the glories of regional Mexican fare to American readers, died on Sunday. She was 99.
nytimes.com
Diana Kennedy, Authority on Mexican Cooking, Dies at 99
Her books taught Americans about the regional nature of the cuisine. Also: “There is always someone who wants to know how to clean an iguana, so why not?”
25
180
539",25,180,539
The New York Times,@nytimes,2022-07-24T18:25:06.000Z,"Gov. Gavin Newsom of California declared a state of emergency in Mariposa County as the Oak fire has more than tripled in size since Friday night, threatening thousands of structures and forcing the evacuations of 3,000 residents. https://nyti.ms/3PSJHCE
ALT
59
347
855The New York Times
@nytimes
·
Jul 24
Gov. Gavin Newsom of California declared a state of emergency in Mariposa County as the Oak fire has more than tripled in size since Friday night, threatening thousands of structures and forcing the evacuations of 3,000 residents. https://nyti.ms/3PSJHCE
ALT
59
347
855",59,347,855
The New York Times,@nytimes,2022-07-24T18:10:07.000Z,"The world of comics is being reshaped by the kind of digital disruption that transformed journalism, music, movies and TV. This explosion of web comics has been driven by tapping into an audience the industry had long overlooked: young, female readers.
nytimes.com
Comics That Read Top to Bottom Are Bringing in New Readers
The explosion of web comics has been driven by tapping into an audience the industry had long overlooked: young, female readers.
15
57
152The New York Times
@nytimes
·
Jul 24
The world of comics is being reshaped by the kind of digital disruption that transformed journalism, music, movies and TV. This explosion of web comics has been driven by tapping into an audience the industry had long overlooked: young, female readers.
nytimes.com
Comics That Read Top to Bottom Are Bringing in New Readers
The explosion of web comics has been driven by tapping into an audience the industry had long overlooked: young, female readers.
15
57
152",15,57,152
The New York Times,@nytimes,2022-07-24T18:10:07.000Z,"Keke Palmer is a consummate entertainment veteran. This year marks her 20th year in show business. With a face that launched a thousand GIFs, the actress is bringing her expressive range to “Nope,” Jordan Peele’s latest social thriller. 
https://nyti.ms/3S2bu5w
5
122
629The New York Times
@nytimes
·
Jul 24
Keke Palmer is a consummate entertainment veteran. This year marks her 20th year in show business. With a face that launched a thousand GIFs, the actress is bringing her expressive range to “Nope,” Jordan Peele’s latest social thriller. 
https://nyti.ms/3S2bu5w
5
122
629",5,122,629
The New York Times,@nytimes,2022-07-24T17:55:05.000Z,"Tech heavyweights are setting their sights on a new arena ripe for change: live sports. Apple and Amazon have thrust themselves into negotiations for media rights held by the NFL, MLB, Formula One racing and college conferences.
nytimes.com
Why Big Tech Is Making a Big Play for Live Sports
Competing for rights to broadcast games from the N.F.L. and other leagues could be hard for broadcast and cable companies that “aren’t playing by the same financial rules.”
18
46
109The New York Times
@nytimes
·
Jul 24
Tech heavyweights are setting their sights on a new arena ripe for change: live sports. Apple and Amazon have thrust themselves into negotiations for media rights held by the NFL, MLB, Formula One racing and college conferences.
nytimes.com
Why Big Tech Is Making a Big Play for Live Sports
Competing for rights to broadcast games from the N.F.L. and other leagues could be hard for broadcast and cable companies that “aren’t playing by the same financial rules.”
18
46
109",18,46,109
The New York Times,@nytimes,2022-07-24T17:54:53.000Z,"Breaking News: Jonas Vingegaard of Denmark won the Tour de France. It was only his second Tour, and his victory comes just three years after he turned pro.
nytimes.com
Jonas Vingegaard Wins Tour de France, Completing His Sudden Ascent to Top
Vingegaard, 25, won cycling’s most prestigious race on his second attempt, setting up a new rivalry with the two-time champion he dethroned, Tadej Pogacar.
22
126
932The New York Times
@nytimes
·
Jul 24
Breaking News: Jonas Vingegaard of Denmark won the Tour de France. It was only his second Tour, and his victory comes just three years after he turned pro.
nytimes.com
Jonas Vingegaard Wins Tour de France, Completing His Sudden Ascent to Top
Vingegaard, 25, won cycling’s most prestigious race on his second attempt, setting up a new rivalry with the two-time champion he dethroned, Tadej Pogacar.
22
126
932",22,126,932
The New York Times,@nytimes,2022-07-24T17:42:06.000Z,"In Opinion

""Italy may well represent the West’s future,"" 
@paulkrugman
 writes. ""And it's bleak.""
nytimes.com
Opinion | Wonking Out: What’s the Matter With Italy?
The caricatures are faulty, but the crisis is real.
30
54
155The New York Times
@nytimes
·
Jul 24
In Opinion

""Italy may well represent the West’s future,"" 
@paulkrugman
 writes. ""And it's bleak.""
nytimes.com
Opinion | Wonking Out: What’s the Matter With Italy?
The caricatures are faulty, but the crisis is real.
30
54
155",30,54,155
The New York Times,@nytimes,2022-07-24T17:40:06.000Z,"There are plenty of things besides plain water that will keep you hydrated, experts say. These include the foods and drinks that appeal to you, the things that will keep you consistently reaching for them. Here are a few suggestions.
nytimes.com
The Foods That Keep You Hydrated
Water doesn’t have to come in eight 8-ounce glasses daily. Fresh fruits and vegetables, and various beverages, are viable sources of hydration.
15
49
202The New York Times
@nytimes
·
Jul 24
There are plenty of things besides plain water that will keep you hydrated, experts say. These include the foods and drinks that appeal to you, the things that will keep you consistently reaching for them. Here are a few suggestions.
nytimes.com
The Foods That Keep You Hydrated
Water doesn’t have to come in eight 8-ounce glasses daily. Fresh fruits and vegetables, and various beverages, are viable sources of hydration.
15
49
202",15,49,202
The New York Times,@nytimes,2022-07-24T01:25:08.000Z,"R&B has had a challenging decade, only in the last couple of years finding a new creative sweet spot, our critic 
@joncaramanica
 writes. 

Enter Brent Faiyaz and Muni Long, whose new releases show how the genre has evolved.
nytimes.com
R&B That Sweats, Emotionally and Physically
New releases from Brent Faiyaz and Muni Long show how the genre has evolved in recent years.
26
36
127The New York Times
@nytimes
·
Jul 24
R&B has had a challenging decade, only in the last couple of years finding a new creative sweet spot, our critic 
@joncaramanica
 writes. 

Enter Brent Faiyaz and Muni Long, whose new releases show how the genre has evolved.
nytimes.com
R&B That Sweats, Emotionally and Physically
New releases from Brent Faiyaz and Muni Long show how the genre has evolved in recent years.
26
36
127",26,36,127
The New York Times,@nytimes,2022-07-24T00:25:04.000Z,"If you live in an area prone to wildfires, 
@wirecutter
 advises preparing in advance for a worst case scenario. From what to pack in a go bag to how to find your evacuation route, here's what you need to know to stay safe.
nytimes.com
The Best Wildfire Preparedness Supplies and Strategies
How to plan and protect yourself in areas at risk of wildfires.
23
57
142The New York Times
@nytimes
·
Jul 24
If you live in an area prone to wildfires, 
@wirecutter
 advises preparing in advance for a worst case scenario. From what to pack in a go bag to how to find your evacuation route, here's what you need to know to stay safe.
nytimes.com
The Best Wildfire Preparedness Supplies and Strategies
How to plan and protect yourself in areas at risk of wildfires.
23
57
142",23,57,142
The New York Times,@nytimes,2022-07-23T23:40:00.000Z,"Pilates is booming again. Here's how to figure out if it's worth incorporating the low-weight resistance training into your fitness routine. https://nyti.ms/3v8Ho6n
ALT
39
63
251The New York Times
@nytimes
·
Jul 24
Pilates is booming again. Here's how to figure out if it's worth incorporating the low-weight resistance training into your fitness routine. https://nyti.ms/3v8Ho6n
ALT
39
63
251",39,63,251
The New York Times,@nytimes,2022-07-23T23:25:04.000Z,"C. Wesley Morgan once believed that the place he built, which included a 2,000-square-foot bunker, was the safest house in Kentucky. Now he wonders if he had invited the catastrophe that followed.
nytimes.com
He Built a Home to Survive a Civil War. Tragedy Found Him Anyway.
C. Wesley Morgan once believed that the place he built, which included a 2,000-square-foot bunker, was the safest house in Kentucky.
30
61
180The New York Times
@nytimes
·
Jul 24
C. Wesley Morgan once believed that the place he built, which included a 2,000-square-foot bunker, was the safest house in Kentucky. Now he wonders if he had invited the catastrophe that followed.
nytimes.com
He Built a Home to Survive a Civil War. Tragedy Found Him Anyway.
C. Wesley Morgan once believed that the place he built, which included a 2,000-square-foot bunker, was the safest house in Kentucky.
30
61
180",30,61,180
The New York Times,@nytimes,2022-07-23T22:55:05.000Z,"Climate change is creating a growing class of displaced Americans, and the federal government is struggling to decide how to help them.
nytimes.com
How the Government Is Failing Americans Uprooted by Calamity
Climate change is creating a growing class of displaced Americans, and the federal government is struggling to decide how to help them.
148
254
466The New York Times
@nytimes
·
Jul 24
Climate change is creating a growing class of displaced Americans, and the federal government is struggling to decide how to help them.
nytimes.com
How the Government Is Failing Americans Uprooted by Calamity
Climate change is creating a growing class of displaced Americans, and the federal government is struggling to decide how to help them.
148
254
466",148,254,466
The New York Times Retweeted,@ericjoonho,2022-07-23T14:31:59.000Z,"I went to Chicago for a couple days and ate as many hot dogs as I could. My goal wasn’t to find the “best” Chicago dog or to come up with some top 10 list; it was to paint a picture of the city through its people. My latest for 
@nytimes
 nytimes.com
Welcome to Chicago, Hot Dog Town, U.S.A.
Just don’t even think about asking for ketchup.
41
144
638The New York Times Retweeted",41,144,638
The New York Times,@nytimes,2022-07-23T14:40:08.000Z,"As a political crisis and economic meltdown ravaged Sri Lanka, the country found solace in the simple pleasures of an old ritual: cricket. One fan called the players ""brand ambassadors during this time of hardship.""
nytimes.com
Amid Sri Lanka’s Crisis, Cricket Carries On
The success of the men’s national team has offered solace to the country, and one fan called the players “brand ambassadors during this time of hardship.”
17
35
154The New York Times
@nytimes
·
Jul 23
As a political crisis and economic meltdown ravaged Sri Lanka, the country found solace in the simple pleasures of an old ritual: cricket. One fan called the players ""brand ambassadors during this time of hardship.""
nytimes.com
Amid Sri Lanka’s Crisis, Cricket Carries On
The success of the men’s national team has offered solace to the country, and one fan called the players “brand ambassadors during this time of hardship.”
17
35
154",17,35,154
The New York Times,@nytimes,2022-07-23T14:30:47.000Z,"For the second time in two years, the WHO has taken the extraordinary step of declaring a global emergency. This time the cause is monkeypox, which has spread in just a few weeks to dozens of countries and infected tens of thousands of people. https://nyti.ms/3zsVWAf
ALT
411
3,763
5,745The New York Times
@nytimes
·
Jul 23
For the second time in two years, the WHO has taken the extraordinary step of declaring a global emergency. This time the cause is monkeypox, which has spread in just a few weeks to dozens of countries and infected tens of thousands of people. https://nyti.ms/3zsVWAf
ALT
411
3,763
5,745",411,"3,763","5,745"
The New York Times,@nytimes,2022-07-23T14:25:05.000Z,"In Minneapolis-St. Paul, the nation’s healthiest urban region, almost everyone lives within a 10-minute walk of a good public park. Shouldn’t we all?
nytimes.com
The Secret to Good Health May Be a Walk in the Park (Published 2018)
In Minneapolis-St. Paul, the nation’s healthiest urban region, almost everyone lives within a 10-minute walk of a good public park. Shouldn’t we all?
33
171
804The New York Times
@nytimes
·
Jul 23
In Minneapolis-St. Paul, the nation’s healthiest urban region, almost everyone lives within a 10-minute walk of a good public park. Shouldn’t we all?
nytimes.com
The Secret to Good Health May Be a Walk in the Park (Published 2018)
In Minneapolis-St. Paul, the nation’s healthiest urban region, almost everyone lives within a 10-minute walk of a good public park. Shouldn’t we all?
33
171
804",33,171,804
The New York Times,@nytimes,2022-07-23T14:20:59.000Z,"Breaking News: The WHO has declared monkeypox to be a global health emergency. With cases already in dozens of countries, many experts had urged faster action.
nytimes.com
W.H.O. Declares Monkeypox Spread a Global Health Emergency
There have been more than 16,000 cases in 75 countries, overwhelmingly among men who have sex with men.
221
2,114
2,631The New York Times
@nytimes
·
Jul 23
Breaking News: The WHO has declared monkeypox to be a global health emergency. With cases already in dozens of countries, many experts had urged faster action.
nytimes.com
W.H.O. Declares Monkeypox Spread a Global Health Emergency
There have been more than 16,000 cases in 75 countries, overwhelmingly among men who have sex with men.
221
2,114
2,631",221,"2,114","2,631"
